phase,mode,id,direction,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high,mean_absolute_order_difference,original_gap,normalized_mean,normalized_mean_absolute,panel,group,kind,head,background,source,site,cohort,members
extension,donor,G2:L6H24:conditional,restore,89,0.1034898597202944,0.21918139832743097,0.093292236328125,-0.706787109375,1.21063232421875,0.651685393258427,0.651685393258427,True,heterogeneous,0.04434136460336407,0.16573256147041748,0.3027658676833249,11.170458413241954,0.009264602748765704,0.019621522252623372,G2,,conditional,216,,,,,
extension,donor,G2:L8H15:change,noise,89,0.004591337750467022,0.04432508516847418,0.0059814453125,-0.16461944580078125,0.1312255859375,0.5393258426966292,0.0898876404494382,False,below_rule,-0.007583730508772175,0.01635207560624967,0.10464791233619947,11.170458413241954,0.00041102500726597285,0.003968063218957001,G2,,change,271,,,,,
extension,donor,G2:L8H15:change,restore,89,0.01411650154028046,0.05025803640987096,0.00350189208984375,-0.15932655334472656,0.1758441925048828,0.5393258426966292,0.14606741573033707,False,below_rule,0.00011878442228510184,0.028418470768446332,0.09432057584269662,11.170458413241954,0.0012637352038790222,0.0044991919356051555,G2,,change,271,,,,,
extension,donor,G2:L8H15:conditional,noise,89,0.2840294047687831,0.3790642478492823,0.26507568359375,-0.955810546875,1.4639892578125,0.7865168539325843,0.8089887640449438,True,coherent,0.2042123226637251,0.36361814723925645,0.5141587230596649,11.170458413241954,0.02542683516301194,0.03393452925798665,G2,,conditional,271,,,,,
extension,donor,G2:L8H15:conditional,restore,89,0.3162273021226519,0.3428313223163733,0.30145263671875,-0.4156646728515625,0.92840576171875,0.9213483146067416,0.8314606741573034,True,coherent,0.26042485719316466,0.37236136104283707,0.43368187379301265,11.170458413241954,0.02830925020478856,0.030690891065846135,G2,,conditional,271,,,,,
extension,donor,G2group:negative:change,noise,89,-0.14309273810868853,0.22378220317069064,-0.1026611328125,-0.9467759132385254,0.7694244384765625,0.6741573033707865,0.6629213483146067,True,heterogeneous,-0.20033902576130427,-0.08563260158126276,0.3927327354302567,11.170458413241954,-0.01280992532401894,0.020033394771463393,G2group,,change,,,,,negative,
extension,donor,G2group:negative:change,restore,89,-0.14209850182693995,0.22937888241885754,-0.06805419921875,-1.0072784423828125,0.5635528564453125,0.651685393258427,0.6179775280898876,True,heterogeneous,-0.20161077011837047,-0.084196936682369,0.41791114378511235,11.170458413241954,-0.012720919461862918,0.020534419800260093,G2group,,change,,,,,negative,
extension,donor,G2group:negative:intact,noise,89,-2.169887564155493,2.169887564155493,-1.91192626953125,-5.9022536277771,-0.0673828125,1.0,0.9887640449438202,True,coherent,-2.4256345570757145,-1.9334487250681678,0.876379120215941,11.170458413241954,-0.19425232912404136,0.19425232912404136,G2group,,intact,,,,,negative,
extension,donor,G2group:negative:intact,restore,89,-2.1016369294584467,2.1016369294584467,-1.90673828125,-6.127685546875,-0.0672607421875,1.0,0.9887640449438202,True,coherent,-2.3379239735978374,-1.8802341279019132,0.721243740467543,11.170458413241954,-0.18814240666856372,0.18814240666856372,G2group,,intact,,,,,negative,
extension,donor,G2group:negative:weakened,noise,89,-2.3129803022641813,2.3129803022641813,-2.0784759521484375,-6.849029541015625,-0.0654296875,1.0,0.9887640449438202,True,coherent,-2.5911178192395843,-2.056859005066786,1.0137333093064556,11.170458413241954,-0.20706225444806028,0.20706225444806028,G2group,,weakened,,,,,negative,
extension,donor,G2group:negative:weakened,restore,89,-2.2437354312853866,2.2437354312853866,-1.993011474609375,-6.230127334594727,-0.0673828125,1.0,0.9887640449438202,True,coherent,-2.49935029570976,-2.0061794787310485,0.9144302968228801,11.170458413241954,-0.20086332613042662,0.20086332613042662,G2group,,weakened,,,,,negative,
extension,donor,G2group:positive:change,noise,89,-0.18750156847278723,0.33901723984921917,-0.18762588500976562,-1.42724609375,0.9681015014648438,0.7078651685393258,0.8202247191011236,True,coherent,-0.27095402295000093,-0.10495097828045329,0.5448126980427945,11.170458413241954,-0.016785485567048404,0.030349447382332417,G2group,,change,,,,,positive,
extension,donor,G2group:positive:change,restore,89,-0.28015619985173257,0.39710290244456087,-0.2262725830078125,-3.173187255859375,0.9156494140625,0.7415730337078652,0.8089887640449438,True,coherent,-0.3932347244091248,-0.18004188350077444,0.5121798783205869,11.170458413241954,-0.02508009872894948,0.03554938282334211,G2group,,change,,,,,positive,
extension,donor,G2group:positive:intact,noise,89,5.337455979893717,5.337455979893717,5.1981201171875,0.0037841796875,9.2635498046875,1.0,0.9887640449438202,True,coherent,4.995679566431582,5.684543363967638,2.280200840382094,11.170458413241954,0.47781888463650346,0.47781888463650346,G2group,,intact,,,,,positive,
extension,donor,G2group:positive:intact,restore,89,5.520144087544987,5.520144087544987,5.44873046875,1.2510986328125,11.63201904296875,1.0,1.0,True,coherent,5.15508504342497,5.89712988499845,2.5741871180159324,11.170458413241954,0.4941734603300761,0.4941734603300761,G2group,,intact,,,,,positive,
extension,donor,G2group:positive:weakened,noise,89,5.1499544114209295,5.1499544114209295,5.15533447265625,0.007080078125,9.009124755859375,1.0,0.9887640449438202,True,coherent,4.814885114953759,5.489523691575179,2.5150646493676003,11.170458413241954,0.46103339906945506,0.46103339906945506,G2group,,weakened,,,,,positive,
extension,donor,G2group:positive:weakened,restore,89,5.239987887693255,5.239987887693255,5.126220703125,1.244140625,12.2928466796875,1.0,1.0,True,coherent,4.887939129786544,5.60009759329678,2.7746218777774425,11.170458413241954,0.4690933616011266,0.4690933616011266,G2group,,weakened,,,,,positive,
extension,donor,G2group:reference1:change,noise,89,-0.020554385828168206,0.036494119783465784,-0.019733428955078125,-0.138916015625,0.082244873046875,0.6966292134831461,0.02247191011235955,False,below_rule,-0.029345861579594987,-0.011875493472881539,0.06244725055908889,11.170458413241954,-0.0018400664563418569,0.0032670207822629773,G2group,,change,,,,,reference1,
extension,donor,G2group:reference1:change,restore,89,-0.022629544976052275,0.04478487807713198,-0.0129852294921875,-0.356719970703125,0.156524658203125,0.651685393258427,0.11235955056179775,False,below_rule,-0.03678666205888383,-0.009573148609547142,0.0882361979966753,11.170458413241954,-0.0020258385232629498,0.004009224726537812,G2group,,change,,,,,reference1,
extension,donor,G2group:reference1:intact,noise,89,0.05845662984955177,0.22471170211106203,0.0509185791015625,-0.729705810546875,1.2347412109375,0.5842696629213483,0.7191011235955056,True,heterogeneous,-0.0015700904171118569,0.1210093396433282,0.2889815234066395,11.170458413241954,0.005233145112491955,0.020116605227649284,G2group,,intact,,,,,reference1,
extension,donor,G2group:reference1:intact,restore,89,-0.05892786818943667,0.19841814576909783,-0.05419921875,-0.98681640625,0.5438232421875,0.6067415730337079,0.6404494382022472,True,heterogeneous,-0.11398436273081919,-0.006280835290973127,0.3155527650640252,11.170458413241954,-0.005275331236145239,0.017762757662110287,G2group,,intact,,,,,reference1,
extension,donor,G2group:reference1:weakened,noise,89,0.03790224402138356,0.21383275744620334,0.03662109375,-0.7106304168701172,1.2374267578125,0.5617977528089888,0.7303370786516854,True,heterogeneous,-0.019411637910296407,0.09784348811326403,0.28328132361508485,11.170458413241954,0.0033930786561500977,0.01914270207503002,G2group,,weakened,,,,,reference1,
extension,donor,G2group:reference1:weakened,restore,89,-0.08155741316548894,0.21107125014401554,-0.07917213439941406,-0.9873046875,0.5889053344726562,0.6292134831460674,0.6853932584269663,True,heterogeneous,-0.13881854260905405,-0.02671187272232574,0.3247701237710674,11.170458413241954,-0.007301169759408189,0.01889548685788959,G2group,,weakened,,,,,reference1,
extension,donor,G2group:reference2:change,noise,89,-0.014435729283965035,0.05563326230209865,0.00836181640625,-0.7452392578125,0.13421630859375,0.39325842696629215,0.1348314606741573,False,below_rule,-0.04204046796546893,0.008179700006259939,0.05885963493518615,11.170458413241954,-0.0012923130591357187,0.004980392052321553,G2group,,change,,,,,reference2,
extension,donor,G2group:reference2:change,restore,89,-0.017892676123072594,0.04133990574418829,-0.0041351318359375,-0.2586822509765625,0.09632110595703125,0.5617977528089888,0.10112359550561797,False,below_rule,-0.03158623546027066,-0.0051554525836130256,0.05720352992582857,11.170458413241954,-0.0016017853038029152,0.003700824461705362,G2group,,change,,,,,reference2,
extension,donor,G2group:reference2:intact,noise,89,0.10300851136111142,0.2097309466158406,0.03426361083984375,-0.44049072265625,1.935302734375,0.6067415730337079,0.6067415730337079,True,heterogeneous,0.03531721910733855,0.18206641312395588,0.2598049613866913,11.170458413241954,0.009221511557574091,0.01877550041878463,G2group,,intact,,,,,reference2,
extension,donor,G2group:reference2:intact,restore,89,0.07898311400681399,0.20268834574838704,0.043182373046875,-0.41705322265625,0.9869384765625,0.5955056179775281,0.651685393258427,True,heterogeneous,0.024930267119675543,0.1345751751674695,0.2550626176126887,11.170458413241954,0.007070713759892246,0.018145033824942345,G2group,,intact,,,,,reference2,
extension,donor,G2group:reference2:weakened,noise,89,0.08857278207714638,0.1762008975061138,0.03802490234375,-0.3447265625,1.4302978515625,0.6067415730337079,0.6404494382022472,True,heterogeneous,0.03831092500954532,0.14462417344029002,0.2240937291906121,11.170458413241954,0.00792919849843837,0.015773828699566842,G2group,,weakened,,,,,reference2,
extension,donor,G2group:reference2:weakened,restore,89,0.0610904378837414,0.17778511328643629,0.04768562316894531,-0.3909912109375,0.821258544921875,0.6179775280898876,0.5955056179775281,True,heterogeneous,0.014791983952013294,0.10844684452488178,0.22455108165740967,11.170458413241954,0.005468928456089331,0.015915650612483546,G2group,,weakened,,,,,reference2,
extension,donor,G2group:reference3:change,noise,89,-0.005934547842218635,0.03536233607302891,-0.00335693359375,-0.1727447509765625,0.11229813098907471,0.5168539325842697,0.0449438202247191,False,below_rule,-0.015790426262309042,0.0034249896413824483,0.08592636397715366,11.170458413241954,-0.0005312716472927879,0.0031657014210901887,G2group,,change,,,,,reference3,
extension,donor,G2group:reference3:change,restore,89,-0.020724883240260436,0.04381280802608876,-0.013392448425292969,-0.16651153564453125,0.18282699584960938,0.6741573033707865,0.0898876404494382,False,below_rule,-0.0328073312057538,-0.008885308865750794,0.08291592222920964,11.170458413241954,-0.0018553296985280609,0.003922203226158661,G2group,,change,,,,,reference3,
extension,donor,G2group:reference3:intact,noise,89,-0.08482233861858925,0.2117886971891596,-0.0653076171875,-0.6829986572265625,0.469970703125,0.5955056179775281,0.6067415730337079,True,heterogeneous,-0.13922959418779007,-0.03132480007878861,0.300017956937297,11.170458413241954,-0.007593451896122464,0.018959714038064537,G2group,,intact,,,,,reference3,
extension,donor,G2group:reference3:intact,restore,89,-0.07584110270725207,0.2081890668761864,-0.087432861328125,-0.86785888671875,0.7398529052734375,0.651685393258427,0.7303370786516854,True,heterogeneous,-0.12763998622304937,-0.023849457301450595,0.3046484368570735,11.170458413241954,-0.006789435124466036,0.018637468506161742,G2group,,intact,,,,,reference3,
extension,donor,G2group:reference3:weakened,noise,89,-0.09075688646080789,0.1969244975722238,-0.03753662109375,-0.71270751953125,0.4739990234375,0.5955056179775281,0.6179775280898876,True,heterogeneous,-0.14213859636462137,-0.04060413760415628,0.29246467150998917,11.170458413241954,-0.008124723543415252,0.017629043525982855,G2group,,weakened,,,,,reference3,
extension,donor,G2group:reference3:weakened,restore,89,-0.0965659859475125,0.20226426070995546,-0.097412109375,-0.87359619140625,0.5948486328125,0.6853932584269663,0.6966292134831461,True,heterogeneous,-0.14411828303604982,-0.049113099226790885,0.2810288118512443,11.170458413241954,-0.008644764822994097,0.018107068951636083,G2group,,weakened,,,,,reference3,
extension,donor,G2group:reference4:change,noise,89,0.006516361504458309,0.04138115952523907,0.00445556640625,-0.227447509765625,0.274017333984375,0.5617977528089888,0.10112359550561797,False,below_rule,-0.0063424743963091555,0.01955850834257147,0.06810983111349385,11.170458413241954,0.0005833566773529659,0.003704517576125973,G2group,,change,,,,,reference4,
extension,donor,G2group:reference4:change,restore,89,0.005677880865804265,0.04001708914724628,0.0045166015625,-0.19931793212890625,0.17571449279785156,0.5617977528089888,0.10112359550561797,False,below_rule,-0.00628812386748496,0.01763645875989721,0.056515198075369505,11.170458413241954,0.0005082943470854745,0.0035824034848747355,G2group,,change,,,,,reference4,
extension,donor,G2group:reference4:intact,noise,89,-0.08413470729013507,0.21472439605198548,-0.0958251953125,-0.8611297607421875,0.8723831176757812,0.6741573033707865,0.6966292134831461,True,heterogeneous,-0.14002695378292815,-0.02723183417588156,0.38558348109213153,11.170458413241954,-0.007531893873791077,0.019222523204369277,G2group,,intact,,,,,reference4,
extension,donor,G2group:reference4:intact,restore,89,-0.045161985279469005,0.22461428133289466,-0.03125,-1.0223388671875,0.6826419830322266,0.5730337078651685,0.7303370786516854,True,heterogeneous,-0.10497972235251009,0.014796442965443135,0.27868360615848153,11.170458413241954,-0.0040429840574789655,0.020107883940253247,G2group,,intact,,,,,reference4,
extension,donor,G2group:reference4:weakened,noise,89,-0.07761834578567677,0.2007017738363716,-0.065216064453125,-0.80908203125,1.1464004516601562,0.6629213483146067,0.6179775280898876,True,heterogeneous,-0.13202328333693944,-0.021012990930107237,0.3566670926769128,11.170458413241954,-0.006948537196438112,0.01796719225044971,G2group,,weakened,,,,,reference4,
extension,donor,G2group:reference4:weakened,restore,89,-0.03948410441366474,0.20934193321828093,-0.0294189453125,-0.8466243743896484,0.63787841796875,0.550561797752809,0.7191011235955056,True,heterogeneous,-0.09442761922150515,0.015876727425650206,0.2600913422830989,11.170458413241954,-0.003534689710393491,0.018740675223329936,G2group,,weakened,,,,,reference4,
extension,donor,G2group:residual23:change,noise,89,0.0689355456427242,0.15192037352015464,0.04119873046875,-0.365447998046875,1.0076141357421875,0.5730337078651685,0.5617977528089888,True,heterogeneous,0.027790024072936414,0.11247768291596612,0.2191599915536602,11.170458413241954,0.0061712369441351625,0.01360019149617544,G2group,,change,,,,,residual23,
extension,donor,G2group:residual23:change,restore,89,0.017844885922549816,0.13629241471879938,0.00101470947265625,-0.4580078125,0.529052734375,0.5168539325842697,0.4943820224719101,True,heterogeneous,-0.018960805957236985,0.055703189131918865,0.2518337764097064,11.170458413241954,0.0015975070370787738,0.012201147855958385,G2group,,change,,,,,residual23,
extension,donor,G2group:residual23:intact,noise,89,0.11639698971523328,0.5943988950065012,0.092620849609375,-1.3623046875,2.486328125,0.550561797752809,0.8651685393258427,True,heterogeneous,-0.0394720903943094,0.2765072852038265,0.9185991823003533,11.170458413241954,0.01042007278566573,0.05321168326466124,G2group,,intact,,,,,residual23,
extension,donor,G2group:residual23:intact,restore,89,0.23779426531845263,0.6053103864862678,0.23130416870117188,-1.635986328125,2.0224609375,0.6067415730337079,0.8876404494382022,True,heterogeneous,0.08905250677901708,0.3854933304733104,0.967019863342971,11.170458413241954,0.021287780368669636,0.054188500068064006,G2group,,intact,,,,,residual23,
extension,donor,G2group:residual23:weakened,noise,89,0.18533253535795746,0.6562204160047381,0.17919921875,-1.536834716796875,2.75537109375,0.5955056179775281,0.9101123595505618,True,heterogeneous,0.014637575022290265,0.3607089806473657,0.8774296433738108,11.170458413241954,0.016591309729800892,0.05874605962695546,G2group,,weakened,,,,,residual23,
extension,donor,G2group:residual23:weakened,restore,89,0.25563915124100245,0.611795382553272,0.249420166015625,-1.4355926513671875,1.90478515625,0.5955056179775281,0.9213483146067416,True,heterogeneous,0.10658518866206823,0.4048114784647908,0.9694584192854635,11.170458413241954,0.022885287405748408,0.05476904885371784,G2group,,weakened,,,,,residual23,
extension,donor,block:L17H1:query_sentence,noise,89,5.535144162981697,5.535144162981697,5.32861328125,0.5670833587646484,9.60595703125,1.0,1.0,True,coherent,5.194135983874289,5.883109356848041,3.5552535753571584,11.170458413241954,0.4955162946956674,0.4955162946956674,blocking,,blocking,,,545,query_sentence,,
extension,donor,block:L17H1:query_sentence,restore,89,5.350544425878632,5.350544425878632,5.4971923828125,0.32733917236328125,9.131866455078125,1.0,1.0,True,coherent,5.021266155296497,5.673158124055754,3.6534712930743614,11.170458413241954,0.47899058641459696,0.47899058641459696,blocking,,blocking,,,545,query_sentence,,
extension,donor,block:L17H1:query_sentence:self,noise,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,,,
extension,donor,block:L17H1:query_sentence:self,restore,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,,,
extension,donor,block:L17H1:query_sentence:source,noise,89,6.276379397745883,6.276379397745883,5.939605712890625,2.9380455017089844,11.3253173828125,1.0,1.0,True,coherent,5.919524382741264,6.651270670033573,3.6282674275087508,11.170458413241954,0.5618730373952769,0.5618730373952769,blocking,,source,,,545,query_sentence,,
extension,donor,block:L17H1:query_sentence:source,restore,89,5.972021365433596,5.972021365433596,5.955780029296875,1.5768203735351562,10.648895263671875,1.0,1.0,True,coherent,5.633342470211929,6.31296150389682,3.812329613760616,11.170458413241954,0.5346263460731476,0.5346263460731476,blocking,,source,,,545,query_sentence,,
extension,donor,block:L17H1:query_writer_union,noise,89,4.978002012445685,4.978002012445685,4.749443054199219,0.558319091796875,8.3363037109375,1.0,1.0,True,coherent,4.666299336144093,5.29205353822601,3.5212992121664324,11.170458413241954,0.4456399037791092,0.4456399037791092,blocking,,blocking,,,545,query_writer_union,,
extension,donor,block:L17H1:query_writer_union,restore,89,4.790111766772323,4.790111766772323,4.880126953125,0.279205322265625,9.042449951171875,1.0,1.0,True,coherent,4.482427552308929,5.093421411782168,3.598390922117769,11.170458413241954,0.4288196231135791,0.4288196231135791,blocking,,blocking,,,545,query_writer_union,,
extension,donor,block:L17H1:query_writer_union:self,noise,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,,,
extension,donor,block:L17H1:query_writer_union:self,restore,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,,,
extension,donor,block:L17H1:query_writer_union:source,noise,89,5.663744588916221,5.663744588916221,5.3454132080078125,2.729034423828125,9.963623046875,1.0,1.0,True,coherent,5.335874659023927,6.009780653541007,3.5402573039022722,11.170458413241954,0.5070288415560608,0.5070288415560608,blocking,,source,,,545,query_writer_union,,
extension,donor,block:L17H1:query_writer_union:source,restore,89,5.357709027408214,5.357709027408214,5.3414459228515625,1.410186767578125,9.775115966796875,1.0,1.0,True,coherent,5.04191504221284,5.676735303643045,3.711366589149732,11.170458413241954,0.47963197473229474,0.47963197473229474,blocking,,source,,,545,query_writer_union,,
sensitivity,mean,G1:I1:conditional:L18H18,noise,89,2.361732126621718,2.479065013735482,2.1525402069091797,-1.59033203125,9.197998046875,0.9213483146067416,0.9887640449438202,True,coherent,2.0107603122679034,2.7343345233563627,2.718633271335216,11.170458413241954,0.21142660750806935,0.22193046355167384,G1,I1,conditional,594,,,,,
sensitivity,mean,G1:I1:conditional:L18H18,restore,89,2.157787817247798,2.2361447851309615,2.0863037109375,-1.74267578125,5.479278564453125,0.9325842696629213,0.9775280898876404,True,coherent,1.8618523340211826,2.4528387861975123,2.843451556195034,11.170458413241954,0.19316913750736145,0.2001837975136398,G1,I1,conditional,594,,,,,
sensitivity,mean,G1:I1:conditional:L18H19,noise,89,2.7840477134404558,2.8158586882473378,2.562408447265625,-0.68719482421875,8.9951171875,0.9662921348314607,1.0,True,coherent,2.473931155177984,3.1111812158916763,1.606674178262775,11.170458413241954,0.24923307624869923,0.25208085327181334,G1,I1,conditional,595,,,,,
sensitivity,mean,G1:I1:conditional:L18H19,restore,89,2.596969016482321,2.599666393205021,2.542938232421875,-0.12003326416015625,5.2646484375,0.9887640449438202,1.0,True,coherent,2.357713545942574,2.836404070459055,1.708808494417855,11.170458413241954,0.2324854469180745,0.23272692104768608,G1,I1,conditional,595,,,,,
sensitivity,mean,G1:I1:whole,noise,89,2.957198349277625,3.0405095373646596,2.722137451171875,-1.7819862365722656,10.2979736328125,0.9325842696629213,0.9662921348314607,True,coherent,2.565839147701692,3.367221952489253,3.450474873017729,11.170458413241954,0.2647338399086676,0.2721920108274433,G1,I1,whole,,,,,,
sensitivity,mean,G1:I1:whole,restore,89,2.7718799475873452,2.865280367015453,2.8748397827148438,-1.7522964477539062,5.9893798828125,0.9438202247191011,0.9887640449438202,True,coherent,2.4329454745804324,3.1023296365242325,3.7490507859862254,11.170458413241954,0.24814379545081483,0.2565051729317414,G1,I1,whole,,,,,,
sensitivity,mean,G1:I2:conditional:L18H18,noise,89,2.2107906341552734,2.3451639882634194,1.9907073974609375,-1.862548828125,9.607269287109375,0.9213483146067416,1.0,True,coherent,1.8570382257525841,2.586643648683355,2.7320029012272866,11.170458413241954,0.19791404724576966,0.20994339726320976,G1,I2,conditional,594,,,,,
sensitivity,mean,G1:I2:conditional:L18H18,restore,89,1.9915183474508564,2.1174069576049117,2.0217971801757812,-2.1380615234375,5.27496337890625,0.9213483146067416,0.9662921348314607,True,coherent,1.6901431135916978,2.2889650249749085,2.8349756926633,11.170458413241954,0.178284388498329,0.18955416861807964,G1,I2,conditional,594,,,,,
sensitivity,mean,G1:I2:conditional:L18H19,noise,89,2.680781814489472,2.722155420967702,2.502685546875,-0.77001953125,9.726806640625,0.9550561797752809,0.9887640449438202,True,coherent,2.3637459937106358,3.0194231510162353,1.5978148599688926,11.170458413241954,0.23998852288027453,0.24369236429372843,G1,I2,conditional,595,,,,,
sensitivity,mean,G1:I2:conditional:L18H19,restore,89,2.4973933348494968,2.5068469261855224,2.4727783203125,-0.420684814453125,5.128448486328125,0.9887640449438202,1.0,True,coherent,2.2623791094576373,2.729425941022594,1.6806954694597909,11.170458413241954,0.2235712485970116,0.22441755149580928,G1,I2,conditional,595,,,,,
sensitivity,mean,G1:I2:whole,noise,89,3.1530666083432317,3.2577913637911338,2.9647216796875,-2.1848182678222656,10.6378173828125,0.9325842696629213,0.9775280898876404,True,coherent,2.7252648012021954,3.599372428588653,2.9995802868618053,11.170458413241954,0.2822683270191891,0.29164347990671574,G1,I2,whole,,,,,,
sensitivity,mean,G1:I2:whole,restore,89,2.9116767551122087,3.0487994344046947,3.0442657470703125,-2.317169189453125,6.323577880859375,0.9325842696629213,1.0,True,coherent,2.538806679275598,3.2744646029525923,3.2496535590525424,11.170458413241954,0.26065866300174206,0.2729341376707077,G1,I2,whole,,,,,,
sensitivity,mean,G1:I3:conditional:L18H18,noise,89,2.110008909461204,2.2146435694748097,1.96600341796875,-1.5390625,8.376220703125,0.9213483146067416,0.9775280898876404,True,coherent,1.8018911886750981,2.435721995187609,2.5524648280625932,11.170458413241954,0.18889188172975122,0.19825896910814989,G1,I3,conditional,594,,,,,
sensitivity,mean,G1:I3:conditional:L18H18,restore,89,1.9230233846085796,1.9908072118009075,1.8714599609375,-1.777587890625,4.8255615234375,0.9550561797752809,1.0,True,coherent,1.670094889603304,2.1735101055563164,2.6098310277703103,11.170458413241954,0.17215259333752522,0.1782207263258701,G1,I3,conditional,594,,,,,
sensitivity,mean,G1:I3:conditional:L18H19,noise,89,2.456547938036115,2.47954859090655,2.3350257873535156,-0.540130615234375,8.1875,0.9662921348314607,1.0,True,coherent,2.1909252924195837,2.7366593810279713,1.5240193431297044,11.170458413241954,0.2199146934850959,0.22197375427020827,G1,I3,conditional,595,,,,,
sensitivity,mean,G1:I3:conditional:L18H19,restore,89,2.2910638552033498,2.295811395966605,2.313323974609375,-0.21126556396484375,4.6834716796875,0.9887640449438202,1.0,True,coherent,2.0877500405472316,2.492318610127053,1.567293338561326,11.170458413241954,0.20510025376285557,0.20552526235136856,G1,I3,conditional,595,,,,,
sensitivity,mean,G1:I3:whole,noise,89,3.001819069465894,3.062396204873417,2.838226318359375,-1.5019569396972656,10.0689697265625,0.9662921348314607,0.9775280898876404,True,coherent,2.632123011819432,3.3870373566498913,3.5050896098104753,11.170458413241954,0.2687283689188087,0.27415134559232746,G1,I3,whole,,,,,,
sensitivity,mean,G1:I3:whole,restore,89,2.818131478984704,2.8893586490931136,2.8419189453125,-1.7491455078125,5.9322509765625,0.9775280898876404,0.9887640449438202,True,coherent,2.50375672726149,3.127334538470493,3.7549620210454706,11.170458413241954,0.2522843176824298,0.2586607050672102,G1,I3,whole,,,,,,
sensitivity,mean,G1:O1:whole,noise,89,3.5666550103198276,3.611032455155019,3.352294921875,-1.0814857482910156,10.607421875,0.9775280898876404,1.0,True,coherent,3.204236786419086,3.947756156626712,3.414787975589881,11.170458413241954,0.31929352210754014,0.32326627266024655,G1,O1,whole,,,,,,
sensitivity,mean,G1:O1:whole,restore,89,3.3878323630000766,3.4028291809424926,3.332275390625,-0.6673583984375,6.251209259033203,0.9887640449438202,0.9887640449438202,True,coherent,3.0865002519628972,3.69219764913066,3.5951196477654275,11.170458413241954,0.3032849895384768,0.3046275322871825,G1,O1,whole,,,,,,
sensitivity,mean,G1:O3:conditional:L18H19,noise,89,2.127903188212534,2.127903188212534,1.90869140625,0.01397705078125,6.2021484375,1.0,0.9775280898876404,True,coherent,1.8903455415468537,2.373836109611425,1.2595930635259394,11.170458413241954,0.19049381050378592,0.19049381050378592,G1,O3,conditional,595,,,,,
sensitivity,mean,G1:O3:conditional:L18H19,restore,89,2.0283685534187916,2.050610038671601,2.06005859375,-0.53955078125,4.1707763671875,0.9775280898876404,1.0,True,coherent,1.8256573173437227,2.2320072050844684,1.3722231146994601,11.170458413241954,0.18158328677131763,0.18357438547380628,G1,O3,conditional,595,,,,,
sensitivity,mean,G1:O3:whole,noise,89,3.0719727023263994,3.0938172018929815,3.16400146484375,-0.827239990234375,8.134429931640625,0.9775280898876404,1.0,True,coherent,2.8023515007469095,3.3460835488994465,3.1883038188634294,11.170458413241954,0.27500865127296364,0.27696421108604047,G1,O3,whole,,,,,,
sensitivity,mean,G1:O3:whole,restore,89,2.935486118445236,2.938801218954365,2.92718505859375,-0.14752197265625,5.9621124267578125,0.9887640449438202,1.0,True,coherent,2.6969827732343354,3.175119620226742,3.4982744281211597,11.170458413241954,0.2627901210361592,0.2630868949362526,G1,O3,whole,,,,,,
sensitivity,mean,G1:O4:conditional:L18H19,noise,89,1.945986758457141,1.9564162265048939,1.864227294921875,-0.26953125,7.197601318359375,0.9662921348314607,0.9775280898876404,True,coherent,1.7389556397213024,2.1694529351223717,1.574037101831329,11.170458413241954,0.17420831683597537,0.17514198201442402,G1,O4,conditional,595,,,,,
sensitivity,mean,G1:O4:conditional:L18H19,restore,89,1.8376035154535528,1.8382723304662811,1.8078765869140625,-0.02976226806640625,3.94293212890625,0.9887640449438202,0.9887640449438202,True,coherent,1.6833883676636083,1.9889451160859526,1.568142880214734,11.170458413241954,0.1645056494078324,0.1645655229589425,G1,O4,conditional,595,,,,,
sensitivity,mean,G1:O4:whole,noise,89,3.2072084137562955,3.2520782545711215,3.0921859741210938,-1.045654296875,9.8944091796875,0.9775280898876404,1.0,True,coherent,2.846597743704078,3.5832262471820524,3.3563660503773205,11.170458413241954,0.28711520110529476,0.29113203185251235,G1,O4,whole,,,,,,
sensitivity,mean,G1:O4:whole,restore,89,3.0227726711316056,3.0477900558643127,2.9467697143554688,-0.839111328125,5.8840789794921875,0.9775280898876404,1.0,True,coherent,2.721656986836637,3.322396596629968,3.526862326632725,11.170458413241954,0.27060417391181346,0.27284377624568457,G1,O4,whole,,,,,,
sensitivity,mean,G2:L14H23:change,noise,89,0.000997243302591731,0.026084299837605338,0.004150390625,-0.16950225830078125,0.08282470703125,0.550561797752809,0.011235955056179775,False,below_rule,-0.00659825788455063,0.008154628919751456,0.052834392933363325,11.170458413241954,8.927505619729579e-05,0.0023351145380644234,G2,,change,471,,,,,
